id,smi,label
pos_1979,Clc1ccc2OC(=O)Nc2c1,1
pos_1980,C[N+](C)(C)CCO,1
pos_1981,CN1C(=O)CC(=O)N(c2ccccc2)c3cc(Cl)ccc13,1
pos_1982,CN1Cc2n(cnc2C(=O)OC(C)(C)C)c3ccsc3C1=O,1
pos_1983,C1C(Nc2c1c(ccc2)CCN(CCC)CCC)=O,1
pos_1984,C1C(Nc2c1c(ccc2O)CCN(CCC)CCC)=O,1
pos_1985,OC(=O)CNC(=O)c1ccccc1O,1
pos_1986,CN1CCCCC1CCN2c3ccccc3Sc4ccc(cc24)[S](C)(=O)=O,1
pos_1987,FC(Br)C(F)(F)F,1
pos_1988,Cn1cnc2N(C)C(=O)NC(=O)c12,1
pos_1989,Cc1ccccc1,1
pos_1990,Cc1nnc2CN=C(c3ccccc3Cl)c4cc(Cl)ccc4n12,1
pos_1991,CC(C)[C@@H](CN1CCCC1)N(C)C(=O)Cc2ccc(Cl)c(Cl)c2,1
pos_1992,c1(ccccc1)[C@H](CN1CCCC1)N(C(=O)Cc1ccc(c(c1)Cl)Cl)C,1
pos_1993,Oc1ccc2C[C@@H]3[C@@H]4CCCC[C@]4(CCN3CC=C)c2c1,1
pos_1994,CN(C)CCCN1c2ccccc2CCc3ccc(Cl)cc13,1
pos_1995,[O-][N+](=O)c1ccc2NC(=O)CN=C(c3ccccc3Cl)c2c1,1
pos_1996,OCCN1CCN(CC\C=C/2c3ccccc3Sc4ccc(Cl)cc24)CC1,1
pos_1997,Fc1ccc(cc1)C(CCCN2CCC(CC2)N3C(=O)Nc4cc(Cl)ccc34)c5ccc(F)cc5,1
pos_1998,COC(=O)[C@H]1[C@H](CC2CCC1N2C)OC(=O)c3ccccc3,1
pos_1999,COc1ccc2C[C@@H]3[C@@H]4C=C[C@H](O)[C@@H]5Oc1c2[C@]45CCN3C,1
pos_2000,CC1C2Cc3ccc(O)cc3C1(C)CCN2CC4CC4,1
pos_2001,FC(F)(F)c1ccc2Sc3ccccc3N(CCCN4CCN(CC4)C5CC5)c2c1,1
pos_2002,[H+].[Cl-].CCOC(=O)C1(CCN(C)CC1)c2ccccc2,1
pos_2003,ClC=C(Cl)Cl,1
pos_2004,ClC(Cl)Cl,1
pos_2005,c1c(nccc1)CCNC,1
pos_2006,c1c(nccc1)CCN(C)C,1
pos_2007,n1c(scc1)CCN,1
pos_2008,Cc1cccc(C)c1,1
pos_2009,O[C@H]1C=C[C@H]2[C@H]3Cc4ccc(O)c5O[C@@H]1[C@]2(CCN3CC=C)c45,1
pos_2010,Oc1ccc2C[C@H]3N(CC[C@@]45[C@@H](Oc1c24)C(=O)CC[C@@]35O)CC6CC6,1
pos_2011,C[S](O)(=O)=O.Oc1ccc2[nH]cc(CCCCN3CCC(=CC3)c4ccccc4)c2c1,1
pos_2012,CO[C@H]1[C@@H](C[C@@H]2CN3CCc4c([nH]c5ccccc45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)c6cc(OC)c(OC)c(OC)c6,1
pos_2013,CNCCCN1c2ccccc2CCc3ccccc13,1
pos_2014,CN1C(=O)CN=C(c2ccccc2)c3cc(Cl)ccc13,1
pos_2015,COc1ccc2C[C@@H]3[C@@H]4CC[C@H](O)[C@@H]5Oc1c2[C@]45CCN3C,1
pos_2016,CN1CCC23C4CCC(O)C2Oc5c(O)ccc(CC14)c35,1
pos_2017,CN(C)CCOC(c1ccccc1)c2ccccc2,1
pos_2018,O=C1NC(=O)C(N1)(c2ccccc2)c3ccccc3,1
pos_2019,CC(CN1CCN(CCOCCO)CC1)CN2c3ccccc3Sc4ccccc24,1
pos_2020,COC(=O)c1ccc(cc1)C(=O)OC,1
pos_2021,Cc1ccccc1C,1
pos_2022,Cc1ccc(C)cc1,1
pos_2023,CC(C)O,1
pos_2024,NC(=O)N1c2ccccc2C3OC3c4ccccc14,1
pos_2025,c12c(nc(c(c1C(N[C@@H](CC)c1ccccc1)=O)C)c1ccccc1)cccc2,1
pos_2026,c1cc(ccc1CCCC(OC(C)(C)C)=O)N(CCCl)CCCl,1
pos_2027,CN1CCN(CC1)CC(=O)N2c3ccccc3C(=O)Nc4cccnc24,1
pos_2028,c1ccc2N([C@H](CN3CCCC3)C)c3c(ccc(C(=O)NCCC)c3)Sc2c1,1
pos_2029,c1(ccc(c(c1)Cl)Cl)CC(=O)N1[C@H](C[N@@](C)CC1)CN1CCCC1,1
pos_2030,c1(ccc(c(c1)Cl)Cl)CC(N1[C@H](CN2CCCC2)c2n(CC1)ccn2)=O,1
pos_2031,c1(ccc(c(c1)Cl)Cl)CC(N1[C@H](CN2CCCC2)c2n(CC1)ncn2)=O,1
pos_2032,[H+].[Cl-].CN(C)CC\C=C/1c2ccccc2COc3ccccc13,1
pos_2033,CN(C)CCOC(C)(c1ccccc1)c2ccccn2.OC(=O)CCC(O)=O,1
pos_2034,Fc1ccc(cc1)C(=O)CCCN2CCC(=CC2)N3C(=O)Nc4ccccc34,1
pos_2035,CC\C(=C/C)C(=O)NC(N)=O,1
pos_2036,CCC(C)(CC)OC(N)=O,1
pos_2037,Clc1ccc2n3cnnc3CN=C(c4ccccc4)c2c1,1
pos_2038,CCc1ccccc1N2C(=Nc3ccccc3C2=O)C,1
pos_2039,CCOC(=O)c1cnc2n(CC)ncc2c1NN=C(C)C,1
pos_2040,CCC(O)(\C=C\Cl)C#C,1
pos_2041,NC(=O)OC1(CCCCC1)C#C,1
pos_2043,c1cc(CCNC)ncc1,1
pos_2044,c1cc(CCN(C)C)ncc1,1
pos_2045,s1c(ncc1)CCN,1
pos_2046,c1nc(C2CCN(CC2)C(NC2CCCCC2)=S)c[nH]1,1
pos_2047,c1ccc2Oc3c(cc(cc3)Cl)[C@@H]3[C@@H](c2c1)C[N@](CC3)C,1
pos_2048,c1c(Cl)nc(N2CCN(CCCCN3C(CCC3)=O)CC2)cc1C(F)(F)F,1
pos_2049,c1ccc2Oc3c(cc(cc3)Cl)[C@@H]3[C@@H](c2c1)CNCC3,1
pos_2050,c1ccc2nc(c(c(C(N[C@@H](CC)c3ccccc3)=O)c2c1)O)c1ccccc1,1
pos_2051,c1cc2c(C(N[C@@H](CC)c3ccccc3)=O)c(c(nc2cc1)c1ccccc1)OCCCN(C)C,1
pos_2052,CCC1(C)CC(=O)NC1=O,1
pos_2053,CCc1ccc2Sc3ccccc3N(CC(C)CN(C)C)c2c1,1
pos_2054,OCCN1CCN(CC\C=C/2c3ccccc3Sc4ccc(cc24)C(F)(F)F)CC1,1
pos_2055,OCCN1CCN(CCCN2c3ccccc3Sc4ccc(cc24)C(F)(F)F)CC1,1
pos_2056,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c3cc(Cl)ccc13,1
pos_2057,COc1cc2CCN(C)C3CC4(C=CC(=O)C=C4)c(c1O)c23,1
pos_2058,CCC1(CCC(=O)NC1=O)c2ccccc2,1
pos_2059,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Cl)cc3,1
pos_2060,CC1=C2NC3=CC(=O)C=CC3=C2C=CN1,1
pos_2061,Cc1nccc2c1[nH]c3ccccc23,1
pos_2062,c1cc(ncc1)CSCCNc1c(cc[nH]1)[N+](=O)[O-],1
pos_2063,c1(cc(nc(c1C)C)C(SC(CNc1c(cc[nH]1)[N+](=O)[O-])(C)C)(C)C)C,1
pos_2066,c1(c(oc(c1C)C(N(C(C)(N)C)C(N)(C)C)(C)C)C)C.C[NH+]O.[OH-],1
pos_2067,CCNCc1c(O)c(C)ncc1CSC,1
pos_2068,CN(C1CCCC[C@H]1N2CCCC2)C(=O)Cc3ccc(Cl)c(Cl)c3,1
pos_2069,CN1CC[C@]23[C@H]4Oc5c(OC(C)=O)ccc(C[C@@H]1[C@@H]2C=C[C@@H]4OC(C)=O)c35,1
pos_2070,NC(=O)OC1(CCCCC1)CC#C,1
pos_2071,[H+].[H+].[Cl-].[Cl-].OCCN1CCCN(CCCN2c3ccccc3Sc4cc(ccc24)C(F)(F)F)CC1,1
pos_2072,COc1ccc2C[C@@H]3[C@@H]4CCC(=O)[C@@H]5Oc1c2[C@]45CCN3C,1
pos_2073,CCC(O)(COC(N)=O)c1ccccc1,1
pos_2074,OCCOCCN1CCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3,1
pos_2075,CN(C)CCCN1c2ccccc2CCc3ccccc13,1
pos_2076,CNC1(CCCCC1=O)c2ccccc2Cl,1
pos_2077,OC(=O)C1=CC(=O)c2ccccc2N1,1
pos_2078,C1CN(CCC1)Cc1cccc(c1)OCCCNC(=O)C,1
pos_2079,C1CN(CCC1)Cc1cccc(c1)OCCCNC(=O)c1ccccc1,1
pos_2080,C1CN(CCC1)Cc1cccc(c1)OCCCO,1
pos_2081,C1CN(CCC1)Cc1cccc(c1)OCCCNc1ncccc1,1
pos_2082,C1CN(CCC1)Cc1cccc(c1)OCCCNc1nccs1,1
pos_2083,C1CN(CCC1)Cc1cccc(c1)OCCCNc1nc2c(o1)cccc2,1
pos_2084,n1(c(c2nc[nH]c2n(c1=O)C)=O)C,1
pos_2085,Fc1ccc(cc1)C(=O)CCCN2CCC(CC2)C(=O)c3ccc(F)cc3,1
pos_2086,CN1CC[C@]23CCCC[C@H]2[C@H]1Cc4ccc(O)cc34,1
pos_2087,CCN(CC)CC(=O)Nc1c(C)cccc1C,1
pos_2088,OC1N=C(c2ccccc2Cl)c3cc(Cl)ccc3NC1=O,1
pos_2089,CC(C)N1CCC(CC1)N(C(=O)Cc2ccccc2)c3ccc(Cl)cc3,1
pos_2090,CN(C)CCOC(=O)COc1ccc(Cl)cc1,1
pos_2091,CC1=Nc2ccccc2C(=O)N1c3ccccc3Cl,1
pos_2092,CN1CCN=C(c2ccccc2)c3cc(Cl)ccc13,1
pos_2093,CCCC(C)(COC(N)=O)COC(N)=O,1
pos_2094,c1c2CCOc2c(cc1OC)CN[C@@H]1CCCN[C@H]1c1ccccc1,1
pos_2096,c1(c(cc2n(ncc2c1)CCN)Cl)Cl,1
pos_2097,Nc1nc(NC2CC2)c3ncn([C@@H]4C[C@H](CO)C=C4)c3n1,1
pos_2098,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(c1)C(C)=O,1
pos_2099,NC1=NC(=O)c2ncn(COCCO)c2N1,1
pos_2100,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,1
pos_2101,COc1cc(CCN)cc(OC)c1OC,1
pos_2102,CN1CCCCC1CCN2c3ccccc3Sc4ccc(cc24)[S](C)=O,1
pos_2103,CN[C@@H](C)Cc1ccccc1,1
pos_2104,Cc1ccccc1N2C(=Nc3ccccc3C2=O)C,1
pos_2105,COc1ccccc1OCC(O)COC(N)=O,1
pos_2106,COc1ccc2Sc3ccccc3N(CCCN(C)C)c2c1,1
pos_2107,COc1ccc2Sc3ccccc3N(C[C@H](C)CN(C)C)c2c1,1
pos_2108,COC(=O)C(C1CCCCN1)c2ccccc2,1
pos_2109,CCC1(CC)C(=O)NCC(C)C1=O,1
pos_2110,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O,1
pos_2111,NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O,1
pos_2112,CN(C)N\N=C/1N=CN=C1C(N)=O,1
pos_2113,Clc1ccc2NC(=O)CC(=O)N(c3ccccc3)c2c1,1
pos_2114,CNCCCN1c2ccccc2Sc3ccccc13,1
pos_2115,Cc1ncc2CN=C(c3ccccc3F)c4cc(Cl)ccc4n12.OC(=O)\C=C/C(O)=O,1
pos_2116,Cc1ccc(cc1)C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2,1
pos_2117,CN1CC[C@]23[C@H]4Oc5c(O)ccc(C[C@@H]1[C@@H]2C=CC4O)c35,1
pos_2118,CN1CCC(=CC1)c2ccccc2,1
pos_2119,Oc1ccc2C[C@H]3N(CC[C@@]45[C@@H](Oc1c24)C(=O)CC[C@@]35O)CC=C,1
pos_2120,CN1CCC[C@H]1c2cccnc2,1
pos_2121,[O-][N+](=O)c1ccc2NC(=O)CN=C(c3ccccc3)c2c1,1
pos_2122,Clc1ccc2NC(=O)CN=C(c3ccccc3)c2c1,1
pos_2123,CNCCC=C1c2ccccc2CCc3ccccc13,1
pos_2124,CN(C)CCOC(c1ccccc1)c2ccccc2C,1
pos_2125,COc1ccc2C[C@H]3[C@H]4CCCC[C@@]4(CCN3C)c2c1,1
pos_2126,CCN(CC)C(=S)SSC(=S)N(CC)CC,1
pos_2127,ClC(C(F)(F)Cl)(F)F,1
pos_2128,[C@@]3(C1=CC=CS1)(N2CCCCC2)[C@H](CCCC3)C,1
pos_2129,[H+].C1=NC3=C([N]1CCNC(CC2=CC=CC=C2)C)C(=O)N(C(=O)N3C)C.[Cl-],1
pos_2130,C1=C(Cl)C=CC(=C1N2CCN(CCCNC(C)=O)CC2)Cl,1
pos_2131,[C@]34([C@H]([C@H]2[C@@H]([C@@]1(C([C@@H](C(CC1)OC(C)=O)Br)[C@@H](C2)Br)C)CC3)CC[C@@H]4[C@@H](CCCC(C)C)C)C,1
pos_2132,C(C(C(NC(NC(C)=O)=O)=O)(CC)Br)C,1
pos_2133,C2=C(CN(C(=C(SC(=O)C1=CC=CO1)\CCOC(=O)COC(=O)C)/C)C=O)C(=NC(=N2)C)N,1
pos_2134,C(C(NC(C)=O)C(O)=O)CC(N)=O,1
pos_2135,C1=CC=CC=C1C3(CCN(CCCC(C2=CC=C(F)C=C2)=O)CC3)CNC(C)=O,1
pos_2136,C2=C(C(OC1=CC=C(C=C1)NC(C)=O)=O)C(=CC=C2)O,1
pos_2137,CC(NC1=NN=C(S1)[S](N)(=O)=O)=O,1
pos_2138,C1=NC(=NC(=C1CN(C(=C(\CCOC(C)=O)SC(C)=O)/C)C=O)N)C,1
pos_2139,C2=C(CC(C(NCC(OCC1=CC=CC=C1)=O)=O)CSC(C)=O)C=CC=C2,1
pos_2140,[C@H]23OC1=C(OC(=O)C)C=CC6=C1C25C4(C[C@@H](C3(OC)C=C4)[C@](O)(CCC)C)C(N(CC5)C)C6,1
pos_2141,C2=C(C(C1=CC=CC=C1)(C(OC(=O)C)CC)CC(N(C)C)C)C=CC=C2,1
pos_2142,[C@]12(OC1)[C@@H]3C(=C[C@@H]2OC(=O)CC(OC(=O)C)(C)C)C(=CO[C@H]3OC(=O)CC(C)C)COC(=O)C,1
pos_2143,[C@]12(OC(O[C@@H]1CC3C2(CC(O)C4(F)C3CCC5=CC(=O)C=CC45C)C)C=C)C(=O)CO,1
pos_2144,C1=NC2=C([N]1COCCO)NC(=NC2=O)N,1
pos_2145,C1=CC(=CC=C1OCC(OCCNC23CC4CC(C2)CC(C3)C4)=O)Cl,1
pos_2146,C1=NC(=NC=C1)N5CCN(CCNC(C23CC4CC(C2)CC(C3)C4)=O)CC5,1
pos_2147,C1=CC(=CC=C1CC(OC(C(C)N)=O)(C)C)Cl,1
pos_2148,[C@@]4([C@@]3([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)C=C1)C[C@H]2Cl)C)[C@H](C3)O)C[C@H]4C)C)(C(COC(CC)=O)=O)OC(CC)=O,1
pos_2149,C1=C3C2=C(C=C1O)C=CC=C2CC(C3)N(CCC)CCC,1
pos_2150,[C@@H]12C4([C@@H](CCC1[C@H]3C(CC2=O)(C(CC3)C(=O)CO)C)C[C@H](O)CC4)C,1
pos_2151,[C@@H]23[C@H]([C@H]1[C@]([C@@H](C(C)=O)CC1)(C)CC2=O)CC[C@@H]4[C@@]3(CC[C@H](C4)O)C,1
pos_2152,CC14C5(C(CC1C3C(C2(C(=CC(=O)CC2)CC3)C)CC4)OC(O5)(C)C)C(C)=O,1
pos_2153,COC1(C(F)(F)C1(F)Cl)F,1
pos_2154,[C@@](O)(C5C6(OC)C2OC1=C(O)C=CC4=C1C23C(C(N(CC3)CC=C)C4)(C5)C=C6)(CCC)C,1
pos_2155,C(N1C(C(C)OC1=O)=O)C=C,1
pos_2156,[C@H]3(CN(C2=CC=C(OCC1=CC=CC(=C1)Cl)C=C2)C(O3)=O)CNC,1
pos_2157,[H+].C4=C3OCC(N(CCCCN1C(=O)CC2(CC1=O)CCCC2)CCC)CC3=C(OC)C=C4.[Cl-],1
pos_2158,C1=CC=CC3=C1C2(C(NC(=O)CC2)=O)CCC3=O,1
pos_2159,C1=C([N](C(=C1C=O)C)CCNC(C)=O)C,1
pos_2160,C1=C(C(=CC=C1Cl)N(C(CN(C(CC#N)C)C)=O)C)C(C2=C(C=CC=C2)F)=O,1
pos_2161,[C@]2(C1=CC=CC=C1)([C@H](CN(C)CC2)CC)OC(CC)=O,1
pos_2162,[C@H](C(C1=CC=CC=C1)(C2=CC=CC=C2)C[C@H](N(C)C)C)(CC)O,1
pos_2163,C1=C(C(=CC(=C1[S](NC)(=O)=O)N)OC)C(NCC2N(CCC2)CC=C)=O,1
pos_2164,C1=CC=C3C2=C1C(N(CC(O)=O)C(C2=CC=C3)=O)=O,1
pos_2165,[C@H]23C([C@@]1(OC(O[C@@H]1C2)(CC)CC)C(=O)CO)(C[C@H](O)[C@@]4(F)C3CCC5=CC(=O)C=CC45C)C,1
pos_2166,[C@H]24C([C@@]1(O[C@@](O[C@@H]1C2)(C3=CC=CC=C3)C)C(=O)CO)(C[C@H](O)[C@@]5(F)C4CCC6=CC(=O)C=CC56C)C,1
pos_2167,[C@@]45([C@@]3([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)C=C1)CC2)C)(F)[C@H](C3)O)C[C@H]4OC6(O5)CCCC6)C)C(COC(C)=O)=O,1
pos_2168,[C@H]12[C@@]([C@](OC(=O)CC)([C@H](C1)C)C(=O)COC)(C[C@H](O)[C@@]3(F)[C@H]2CCC4=CC(=O)C=C[C@]34C)C,1
pos_2169,C1=C(C(=C(C=C1)C)NC(C2=CC=C(N)C=C2)=O)C,1
pos_2170,[C@H]4(CC3C2=C1C(=C[N](C1=CC=C2)C(C)C)CC3N(C4)C)C(NC5CCCCC5)=O,1
pos_2171,C2=C(C(NC(CC1=CC=CC=C1)C)C#N)C=CC=C2,1
pos_2172,C3=C2C([NH2+]CCCCCCC(O)=O)C1=CC=CC=C1CCC2=CC=C3.[Cl-],1
pos_2173,C1=C([S](CC)(=O)=O)C(=CC(=C1C(NCC2N(CCC2)CC)=O)OC)N,1
pos_2174,C1=CC=CC2=C1C(C3=C(CC2)C=CC=C3)=CCC[N+](C)(C)[O-],1
pos_2175,C1=CC=CC=C1C(CN2CCCC2)OCCC(C)C,1
pos_2176,C3=C(C(C1=CC=C(C=C1)F)CCCN2CCN(C(NCC)=O)CC2)C=CC(=C3)F,1
pos_2177,C1=C(C=CC=C1N2C(C=CC=C2)=O)N,1
pos_2178,CN(C)c1cnccn1,1
pos_2179,C(C(C)(C)O)C,1
pos_2180,C3=C(CCN1CCC(CC1)(C2=CC=CC=C2)C(OCC)=O)C=CC(=C3)N,1
pos_2181,C1=CC(=CC=C1C(N2C(CCC2)=O)=O)OC,1
pos_2182,COc2cc1oc(=O)c(C)c(C)c1cc2OCCCN3CCN(CC3)c4ccccc4OC,1
pos_2183,[C@H](N1C3=C(SC2=C1C=CC=C2)C=CC(=C3)C(=O)NCCC)(CN4CCCC4)C,1
pos_2184,C(C1(C(NC(=O)NC1=O)=O)C(C)C)C=C,1
pos_2185,C1=C4C(=CC=C1OCCCCN3CCN(C2=CC=CC(=C2Cl)Cl)CC3)CCC(N4)=O,1
pos_2186,C(O)C(O)C1OC(=C(O)C1=O)O,1
pos_2187,C1=CC=CC(=C1C(O)=O)OC(C)=O,1
pos_2188,C1=CC=CC(=C1C(NC2=C(C=C(N(CC)CC)C=C2)C)=O)N,1
pos_2189,C1=CC=CC=C1C(C(OC2CC3N(C)C(C2)CC3)=O)(CO)C,1
pos_2190,C1=CC=CC=C1C(C(OC2CC3[N+](C(C2)CC3)(C)[O-])=O)CO,1
pos_2191,[C@@H](C(NCC(N(C1=CC=C(C=C1C(C2=CC=CC=C2)=O)Cl)C)=O)=O)(CCCCN)N,1
pos_2192,C1=CC(=CC5=C1N(C4CCN(CC3OC2=C(C=CC=C2)OC3)CC4)C(N5)=O)Cl,1
pos_2193,C1=CC(=CC=C1[S](N2CC3CCC(C2)CC3)(=O)=O)N,1
pos_2194,C1=CC(=CC=C1C(CCCN2CC3N(CC2)CCC3)=O)F,1
pos_2195,C3=C(C(O)(C1=CC=CC=C1)C2CCNCC2)C=CC=C3,1
pos_2196,O=C1NCCN1C4CCN(CCC3COc2ccccc2O3)CC4,1
pos_2197,C1=CC=CC2=C1C3N(CC2)CCNC3,1
pos_2198,C1=CC=CC2=C1[N]3C(=C2)CNCCC3,1
pos_2199,CN(CCc2cc3cccc4CCc1ccccc1n2c34)Cc5ccccc5,1
pos_2200,[C@H]13[C@H](C[C@@H]1C2=CC=C(F)C=C2)CN(C3)CCN4C(=O)C5=C(NC4=O)C=CC=C5,1
pos_2201,C1=CC=CC=C1CC2=NC3=C([N]2CCN(CCO)CC)C(N(C)C(N3C)=O)=O,1
pos_2202,C(C1(C(NC(=O)NC1=O)=O)CC)C,1
pos_2203,C1=CC=CC3=C1N=C([N]2C(=NC(=N2)C)C3)N4CCN(C)CC4,1
pos_2204,C1=CC=CC=C1CNC(CCCl)=O,1
pos_2205,[C@]23([C@H]([C@H]1[C@]([C@](C(CO)=O)(O)[C@H](C1)C)(C)C[C@@H]2O)CCC4=CC(=O)C=C[C@]34C)Cl,1
pos_2206,[C@@H]2(CN(C1=CC=C(C=C1)OCC[C@H](C(F)(F)F)O)C(O2)=O)COC,1
pos_2207,C(C1(CC(NC(C1)=O)=O)C)C,1
pos_2208,C2=C(CN(C(=C(SC(=O)C1=CC=CC=C1)/CCO[P](=O)(O)O)/C)C=O)C(=NC(=N2)C)N,1
pos_2209,C1=CC=CC(=C1C(OC2=CC=C(NC(C)=O)C=C2)=O)OC(C)=O,1
pos_2210,C4=C(C2=C1C3=C(SC1=NC(=O)CN2)CCCC3)C=CC=C4,1
pos_2211,C3=C(C(SC(/CCOC(C1=CC=CC=C1)=O)=C(N(CC2=C(N=C(N=C2)C)N)C=O)/C)=O)C=CC=C3,1
pos_2212,C1=CC=C(Cl)C3=C1\C(C2=CC=CC=C2C=C3)=C/CC[N+]([O-])(C)C,1
pos_2213,[Cl].C1=CC=CC2=C1[N](C=C2CCC3=CC=NC=C3)CC4=CC=CC=C4,1
pos_2214,C(C1=CC=CC=C1)O,1
pos_2215,[C@@H]4(C1=C2C(=CC(=C1)Br)CCO2)C3=C(C=C(Cl)C(=C3)O)CCN(C4)C,1
pos_2216,[C@H](O)(/C=C/C1=C(C3=C(OC12CCCC2)C=CC=C3)C4=CC=C(F)C=C4)C[C@H](O)CC(OCC)=O,1
pos_2217,[C@]4([C@@]3([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)C=C1)CC2)C)(F)[C@H](C3)O)C[C@@H]4C)C)(OC(C5=CC=CC=C5)=O)C(CO)=O,1
pos_2218,[C@]14([C@@]([C@@H](C)C[C@H]1[C@H]3[C@]([C@@]2(C(=CC(=O)C=C2)CC3)C)(F)[C@H](C4)O)(OC(CCCC)=O)C(CO)=O)C,1
pos_2219,O=C2CC1(CCCC1)CC(=O)N2CCNCC4COc3ccccc3O4,1
pos_2220,C(C2C1C(NC(N1)=O)CS2)CCCC(O)=O,1
pos_2221,S1[C@H]4N(CC1(C2CN3[C@H](S2)CC3=O)O)C(C4)=O,1
pos_2222,C1=CC=CC2=C1C4=C([NH]2)CN3CCN(CC3C4)CCCC(C5=CC=C(C=C5)F)=O,1
pos_2223,C1=NC(=NC(=C1CN(C(=C(SSC(=C(\C)N(C=O)CC2=C(N)N=C(C)N=C2)/CCOC(=O)C3=CC=CC=C3)/CCOC(=O)C4=CC=CC=C4)\C)C=O)N)C,1
pos_2224,[C@H](CCCNC(C)=O)(C(O)=O)NC(C)=O,1
pos_2225,C1=C(C3=C(N=C1N2CCN(CC)CC2)CCCCCC3)C4=CC=C(F)C=C4,1
pos_2226,[C@@]23(C([C@H](N(CC1(CC1)O)CC2)CC4=C3C=C(C=C4)O)(C)C)CC,1
pos_2227,C1=CC(=CC2=C1NC(=O)OC2(C)C)Br,1
pos_2228,CC(C(C(NC(N)=O)=O)Br)C,1
pos_2229,C(Br)(Br)Br,1
pos_2230,C1=C(C(=C(C=C1Br)C)O)C(N)=O,1
pos_2231,C2=C(C1C(NC(C1)=O)=O)C=CC=C2Br,1
pos_2232,C1=C(Br)SC2=C1C(=NCC3=NN=C([N]23)C)C4=C(C=CC=C4)Cl,1
pos_2233,[C@@H](CC[N]2C1=C(C(N=C(N1)N)=O)N=C2)(CO)O,1
pos_2234,C1=C(C=CC(=C1)NC(C)=O)OC(C)(C)C,1
pos_2235,[C@]1(O)(C[C@@H]4N(CC1)C[C@@H]2C5=C(CCC3=CC=CC=C23)C=CC=C45)C(C)(C)C.[H+].[Cl-],1
pos_2236,C1=C(C(CCC)=O)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN4CCN(C)CC4,1
pos_2237,C(C(CCCC)CC)NC(CC(C)O)=O,1
pos_2238,[C@]235[C@]([C@H](N(CC1CCC1)CC2)CC4=C3C=C(O)C=C4)(CCCC5)O,1
pos_2239,[C@@H]34C1=CC=CC2=C1C(=C[NH]2)C[C@H]3N(C[C@@H](C4)C(N(C(NCC)=O)CCCN(C)C)=O)CC=C,1
pos_2240,C1=NC3=C([N]1CCNC(C(C2=CC=CC=C2)O)C)C(N(C)C(N3C)=O)=O,1
pos_2241,C1=C(Cl)C=CC2=C1C(=NC(OC(N(C)C)=O)C(N2C)=O)C3=CC=CC=C3,1
pos_2242,CC12C(C(CC1=O)CC2)(C)C,1
pos_2243,C1=C(C(=CC=C1C(/CCCCC)=N\OCCN)C)N,1
pos_2244,C1=CC(=CC=C1C(C2=CC=CC=C2)SCCN(C)C)SCCCC,1
pos_2245,C(C1(C(NC(=O)NC1=O)=O)CCCC)COC(N)=O,1
pos_2246,C1=C(Cl)C=CC2=C1C(N(CC(=O)N2C)C(N)=O)C3=CC=CC=C3,1
pos_2247,C1=C(C(OC(N)=O)C#C)C=CC=C1,1
pos_2248,O=C(C4N(C12CC3CC(C1)CC(C2)C3)CC4)O,1
pos_2249,C1=CC=CC2=C1CN(CC(N)=O)C(O2)=O,1
pos_2250,C2=C(C(CCCN1CCC(OC(NC(C)C)=O)CC1)=O)C=CC(=C2)F,1
pos_2251,C1=C(C=CC3=C1N(CCCN2CCN(CC2)CCO)C4=C(S3)C=CC=C4)C(CC)=O,1
pos_2252,C1=C(C=CC(=C1)[S](N)(=O)=O)C(O)=O,1
pos_2253,[C@@H](C(C1=CC=CC=C1)=O)(C)N,1
pos_2254,C1=CC(=CC=C1C3CN(CC(N2CC(NCC2)=O)=O)C(C3)=O)Cl,1
pos_2255,[C@@H](/C=C/C1=C(N=C(C(=C1C2=CC=C(C=C2)F)COC)C(C)C)C(C)C)(C[C@H](CC(O)=O)O)O,1
pos_2256,CC1=CC(=NNC1=O)C,1
pos_2257,C1=C(C(O)C(CO)NC(C(Cl)Cl)=O)C=CC(=C1)C(=O)C,1
pos_2258,C1=C(CN(C(=C(SC(OCC)=O)/CCOC(OCC)=O)/C)C=O)C(=NC(=N1)C)N,1
pos_2259,[C@@H]2(OC1O[C@@H](O[C@@H]1[C@H]2O)C(Cl)(Cl)Cl)[C@H](O)CO,1
pos_2260,C(C(OC(C(Cl)(Cl)Cl)O)C)C(C)(C)O,1
pos_2261,C1=CC(=CC=C1C2[S](CCC(N2C)=O)(=O)=O)Cl,1
